Family;ScientificName;Author;Collector;centroid_Longitude;centroid_Latitude;Elevation;Date;Location;Description;Herbarium;wfoMeta_scientificName;wfoMeta_family;wfoMeta_majorGroup;wfoMeta_wfoID;wfoMeta_rank;wfoMeta_status;wfoMeta_author;gbifOccurrenceCheck;popup;spaced_Longitude;spaced_Latitude;Source;Page;rid
Gramineae;Oplismenus compositus;Beauv.;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;In the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Oplismenus compositus</i></li>
	<li>Family   : Gramineae</li>
	<li>Author   : Beauv.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,346313275280;12,1013361319800;E. Hackel;1.99;1121
Gramineae;Spinifex squarrosus;L. Mant.;Johannes Schmidt;102,301333982112;12,0538104340715;NA;NA;Klong Prao;On sandy sea shores;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Spinifex squarrosus</i></li>
	<li>Family   : Gramineae</li>
	<li>Author   : L. Mant.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,300316150929;12,0485232998881;E. Hackel;1.100;1122
Gramineae;Spinifex squarrosus;L. Mant.;Johannes Schmidt;NA;NA;NA;NA;Rayong;On sandy sea shores;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Spinifex squarrosus</i></li>
	<li>Family   : Gramineae</li>
	<li>Author   : L. Mant.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";NA;NA;E. Hackel;1.100;1123
Gramineae;Leptaspis urccolata;Brown;Johannes Schmidt;102,276804290008;12,1302056874982;500;NA;Klong Son;In dense jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Leptaspis urccolata</i></li>
	<li>Family   : Gramineae</li>
	<li>Author   : Brown</li>
	<li>Elevation: 500 ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,288351132872;12,1227193339785;E. Hackel;1.100;1124
Gramineae;Oryza sativa;L. Spec.;Johannes Schmidt;102,338505447996;12,0459896528301;NA;NA;Koh Chang;Cultivated in all inhabited areas;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Oryza sativa</i></li>
	<li>Family   : Gramineae</li>
	<li>Author   : L. Spec.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,315884120441;11,9956065463493;E. Hackel;1.100;1125
Gramineae;Coelachne pulchella;Brown;Johannes Schmidt;102,276804290008;12,1302056874982;NA;NA;Klong Son;In riverbed;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Coelachne pulchella</i></li>
	<li>Family   : Gramineae</li>
	<li>Author   : Brown</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,289386513724;12,1227193339785;E. Hackel;1.100;1126
Gramineae;Coelachne pulchella var. simplicinscula;Hook.;Johannes Schmidt;102,301333982112;12,0538104340715;NA;NA;Klong Prao;In riverbed;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Coelachne pulchella var. simplicinscula</i></li>
	<li>Family   : Gramineae</li>
	<li>Author   : Hook.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,302441018470;12,0485232998881;E. Hackel;1.100;1127
Gramineae;Cynodon dactylon;Pers.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;In dry places;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Cynodon dactylon</i></li>
	<li>Family   : Gramineae</li>
	<li>Author   : Pers.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,350680232029;12,1104492268885;E. Hackel;1.100;1128
Gramineae;Eleusine indica;Gaertn.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;In sandy places;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Eleusine indica</i></li>
	<li>Family   : Gramineae</li>
	<li>Author   : Gaertn.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,351009632362;12,1104492268885;E. Hackel;1.100;1129
Gramineae;Arundo madagascariensis;Kunth;Johannes Schmidt;102,338505447996;12,0459896528301;NA;NA;Koh Chang;In plains;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Arundo madagascariensis</i></li>
	<li>Family   : Gramineae</li>
	<li>Author   : Kunth</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,335852076331;11,9956065463493;E. Hackel;1.100;1130
Gramineae;Eragrostis unioloides;Nees ex Steud.;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;In moist low places;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Eragrostis unioloides</i></li>
	<li>Family   : Gramineae</li>
	<li>Author   : Nees ex Steud.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,346804841231;12,1013361319800;E. Hackel;1.101;1131
Gramineae;Lophatherum gracile;Brongn.;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;On riverbank in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Lophatherum gracile</i></li>
	<li>Family   : Gramineae</li>
	<li>Author   : Brongn.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,347296407182;12,1013361319800;E. Hackel;1.101;1132
Gramineae;Centotheca lappacea;Desv.;Johannes Schmidt;102,338505447996;12,0459896528301;NA;NA;Koh Chang;In wet places in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Centotheca lappacea</i></li>
	<li>Family   : Gramineae</li>
	<li>Author   : Desv.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,355820032221;11,9956065463493;E. Hackel;1.101;1133
Gramineae;Lepturus repens;Brown.;Johannes Schmidt;102,301333982112;12,0538104340715;NA;NA;Klong Prao;On sandy or rocky sea shores;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Lepturus repens</i></li>
	<li>Family   : Gramineae</li>
	<li>Author   : Brown.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,295003982077;12,0503634891580;E. Hackel;1.101;1134
Gramineae;Lepturus repens;Brown.;Johannes Schmidt;102,261506376332;12,0254609079531;NA;NA;Koh Lom;On sandy or rocky sea shores;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Lepturus repens</i></li>
	<li>Family   : Gramineae</li>
	<li>Author   : Brown.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,262194697860;12,0238498732373;E. Hackel;1.101;1135
Hymenophyllaceae;Trichomanes javanicum;Blume;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;On riverbanks in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichomanes javanicum</i></li>
	<li>Family   : Hymenophyllaceae</li>
	<li>Author   : Blume</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,347787973133;12,1013361319800;H. Christ;1.103;1136
Hymenophyllaceae;Trichomanes rigidum;Sw.;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;On riverbanks in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichomanes rigidum</i></li>
	<li>Family   : Hymenophyllaceae</li>
	<li>Author   : Sw.</li>
	<li>Elevation: 0-700 ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,348279539084;12,1013361319800;H. Christ;1.103;1137
Hymenophyllaceae;Trichomanes rigidum;Sw.;Johannes Schmidt;102,366226254516;12,0582156091166;NA;NA;Klong Majum;On riverbanks in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichomanes rigidum</i></li>
	<li>Family   : Hymenophyllaceae</li>
	<li>Author   : Sw.</li>
	<li>Elevation: 0-700 ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,361386137272;12,0482336736778;H. Christ;1.103;1138
Hymenophyllaceae;Trichomanes siamense;Christ.;Johannes Schmidt;102,351555512674;12,1035953087550;200;NA;Klong Munsé;On riverbanks in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichomanes siamense</i></li>
	<li>Family   : Hymenophyllaceae</li>
	<li>Author   : Christ.</li>
	<li>Elevation: 200 ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,348771105035;12,1013361319800;H. Christ;1.103;1139
Hymenophyllaceae;Trichomanes pyxidiferum;L.;Johannes Schmidt;102,371235554849;12,0127979088303;NA;NA;Klong Sarlakpet;On damp rocks near a waterfall in the jungle and epiphytic;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichomanes pyxidiferum</i></li>
	<li>Family   : Hymenophyllaceae</li>
	<li>Author   : L.</li>
	<li>Elevation: 400-500 ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,375071327018;12,0030286163140;H. Christ;1.103;1140
Hymenophyllaceae;Trichomanes pyxidiferum;L.;Johannes Schmidt;102,366226254516;12,0582156091166;NA;NA;Klong Majum;On damp rocks near a waterfall in the jungle and epiphytic;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichomanes pyxidiferum</i></li>
	<li>Family   : Hymenophyllaceae</li>
	<li>Author   : L.</li>
	<li>Elevation: 400-500 ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,362702223000;12,0482336736778;H. Christ;1.103;1141
Hymenophyllaceae;Trichomanes filicula;Bory.;Johannes Schmidt;102,276804290008;12,1302056874982;NA;NA;Klong Son;Epiphytic on low trees and on rocks;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichomanes filicula</i></li>
	<li>Family   : Hymenophyllaceae</li>
	<li>Author   : Bory.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,290421894575;12,1227193339785;H. Christ;1.103;1142
Hymenophyllaceae;Trichomanes filicula;Bory.;Johannes Schmidt;102,371235554849;12,0127979088303;NA;NA;Klong Sarlakpet;Epiphytic on low trees and on rocks;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichomanes filicula</i></li>
	<li>Family   : Hymenophyllaceae</li>
	<li>Author   : Bory.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,376475144338;12,0030286163140;H. Christ;1.103;1143
Hymenophyllaceae;Trichomanes nanum;Van Den Bosch;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;On stones in riverbed in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichomanes nanum</i></li>
	<li>Family   : Hymenophyllaceae</li>
	<li>Author   : Van Den Bosch</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,349262670986;12,1013361319800;H. Christ;1.103;1144
Hymenophyllaceae;Trichomanes muscoides;Sw.;Johannes Schmidt;102,326644289189;12,0944258132605;500;NA;Nipple;Epiphytic on low trees;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichomanes muscoides</i></li>
	<li>Family   : Hymenophyllaceae</li>
	<li>Author   : Sw.</li>
	<li>Elevation: 500 ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,327710913911;12,0858658998099;H. Christ;1.104;1145
Hymenophyllaceae;Trichomanes muscoides;Sw.;Johannes Schmidt;102,276804290008;12,1302056874982;500;NA;Klong Son;Epiphytic on low trees;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Trichomanes muscoides</i></li>
	<li>Family   : Hymenophyllaceae</li>
	<li>Author   : Sw.</li>
	<li>Elevation: 500 ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,285762680743;12,1236160000986;H. Christ;1.104;1146
Polypodiaceae;Chrysodium aureum var. schmidtii;Christ.;Johannes Schmidt;102,338505447996;12,0459896528301;NA;NA;Koh Chang;Most common in brackish water in the interior of mangrove swamps;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Chrysodium aureum var. schmidtii</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Christ.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,395755944001;11,9956065463493;H. Christ;1.104;1147
Polypodiaceae;Vittaria elongata;Sw.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;On trees and rocks near the sea;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Vittaria elongata</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Sw.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,351339032695;12,1104492268885;H. Christ;1.104;1148
Polypodiaceae;Vittaria elongata;Sw.;Johannes Schmidt;102,422239632356;12,0499740026786;NA;NA;Koh Sarlak;On trees and rocks near the sea;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Vittaria elongata</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Sw.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,421509512227;12,0495769628167;H. Christ;1.104;1149
Polypodiaceae;Anthrophyum reticulatum;Klfs.;Johannes Schmidt;102,371235554849;12,0127979088303;NA;NA;Klong Sarlakpet;On rocks near a waterfall in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Anthrophyum reticulatum</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Klfs.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,377878961659;12,0030286163140;H. Christ;1.104;1150
Polypodiaceae;Taenitis blechnoides;Sw.;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;Terrestrial in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Taenitis blechnoides</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Sw.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,349754236937;12,1013361319800;H. Christ;1.104;1151
Polypodiaceae;Drymoglossum piloselloides;Presl.;Johannes Schmidt;102,338505447996;12,0459896528301;NA;NA;Koh Chang;On trees especially near the sea;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Drymoglossum piloselloides</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Presl.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,415723899892;11,9956065463493;H. Christ;1.105;1152
Polypodiaceae;Polypodium nigrescens;Blume;Johannes Schmidt;102,371235554849;12,0127979088303;500;NA;Klong Sarlakpet;On rocks in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Polypodium nigrescens</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Blume</li>
	<li>Elevation: 500 ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,379282778979;12,0030286163140;H. Christ;1.105;1153
Polypodiaceae;Polypodium sinuosum;Wall.;Johannes Schmidt;102,366226254516;12,0582156091166;NA;NA;Klong Majum;On low trees;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Polypodium sinuosum</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Wall.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,362044180136;12,0493734373522;H. Christ;1.105;1154
Polypodiaceae;Polypodium sinuosum;Wall.;Johannes Schmidt;NA;NA;NA;NA;Koh Saket;On low trees;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Polypodium sinuosum</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Wall.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";NA;NA;H. Christ;1.105;1155
Polypodiaceae;Polypodium punctatum;L. Spec.;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;On rocks in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Polypodium punctatum</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : L. Spec.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,350245802888;12,1013361319800;H. Christ;1.105;1156
Polypodiaceae;Polypodium punctatum;L. Spec.;Johannes Schmidt;102,371235554849;12,0127979088303;NA;NA;Klong Sarlakpet;On rocks in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Polypodium punctatum</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : L. Spec.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,374369418358;12,0042443577757;H. Christ;1.105;1157
Polypodiaceae;Polypodium punctatum;L. Spec.;Johannes Schmidt;NA;NA;NA;NA;Koh Kong;On rocks in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Polypodium punctatum</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : L. Spec.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";NA;NA;H. Christ;1.105;1158
Polypodiaceae;Niphobolus acrostichoides;Sw.;Johannes Schmidt;102,351555512674;12,1035953087550;NA;NA;Klong Munsé;On trees in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Niphobolus acrostichoides</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Sw.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,346559058255;12,1017618405812;H. Christ;1.105;1159
Polypodiaceae;Niphobolus acrostichoides;Sw.;Johannes Schmidt;NA;NA;NA;NA;Koh Saket;On trees in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Niphobolus acrostichoides</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Sw.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";NA;NA;H. Christ;1.105;1160
Polypodiaceae;Niphobolus adnascens;Sw.;Johannes Schmidt;102,338505447996;12,0459896528301;NA;NA;Koh Chang;Usually on low trees an rarely on rocks;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Niphobolus adnascens</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Sw.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,305900142495;12,0128993034118;H. Christ;1.105;1161
Polypodiaceae;Platycerium biforme;Bl.;Johannes Schmidt;102,338505447996;12,0459896528301;NA;NA;Koh Chang;On tall trees in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Platycerium biforme</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Bl.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,325868098386;12,0128993034118;H. Christ;1.105-1.106;1162
Polypodiaceae;Drynaria linnaei;Bory.;Johannes Schmidt;102,338505447996;12,0459896528301;NA;NA;Koh Chang;Epiphytic;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Drynaria linnaei</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Bory.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,345836054276;12,0128993034118;H. Christ;1.106;1163
Polypodiaceae;Adiantum bouii;Christ;Johannes Schmidt;102,326644289189;12,0944258132605;2000;NA;Nipple;On rocks in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Adiantum bouii</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Christ</li>
	<li>Elevation: 2000 ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,320713931347;12,0899056095769;H. Christ;1.106;1164
Polypodiaceae;Onychium auratum;Klfs.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;Terrestrial in open jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Onychium auratum</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Klfs.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,351668433028;12,1104492268885;H. Christ;1.106;1165
Polypodiaceae;Pteris quadriaurita;Retz.;Johannes Schmidt;102,371235554849;12,0127979088303;NA;NA;Klong Sarlakpet;On dry riverbed in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Pteris quadriaurita</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Retz.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,375773235678;12,0042443577757;H. Christ;1.106;1166
Polypodiaceae;Pteris quadriaurita var. biaurita;L.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;In plains in places with dry clayey soil;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Pteris quadriaurita var. biaurita</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : L.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,351997833360;12,1104492268885;H. Christ;1.106;1167
Polypodiaceae;Pteris quadriaurita var. grevilleana;Wall.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;Terrestrial in open ground;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Pteris quadriaurita var. grevilleana</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Wall.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,352327233693;12,1104492268885;H. Christ;1.106;1168
Polypodiaceae;Pteris longifolia;L.;Johannes Schmidt;102,350962435163;12,1121463016096;NA;NA;Lem Dan;Terrestrial in the edge of the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Pteris longifolia</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : L.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,349856731198;12,1107344959447;H. Christ;1.106;1169
Polypodiaceae;Pteris asperula;J. Smith;Johannes Schmidt;102,276804290008;12,1302056874982;NA;NA;Klong Son;Terrestrial in damp jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Pteris asperula</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : J. Smith</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,286798061595;12,1236160000986;H. Christ;1.107;1170
Polypodiaceae;Pteris tripartita;Sw.;Johannes Schmidt;102,526215871613;11,8415456880289;NA;NA;Koh Kahdat;Terrestrial in the jungle;Copenhagen;NA;NA;NA;NA;NA;NA;NA;NA;"<ul>
	<li>Species  : <i>Pteris tripartita</i></li>
	<li>Family   : Polypodiaceae</li>
	<li>Author   : Sw.</li>
	<li>Elevation: 0/? ft.</li>
	<li>Date     : 1899-1900</li>
	<li>Source   : Johannes Schmidt</li>
</ul>";102,520290422157;11,8353259879896;H. Christ;1.107;1171
